Time,Displacement,Force,Strain,Stress,TKS
1428.012,1.89975,5880.37207,0.56073,562.44594,1.48025
1428.032,1.88281,5582.146,0.55573,533.92118,1.49719
1428.052,1.866,5304.08789,0.55077,507.32547,1.514
1428.072,1.84919,5044.29541,0.54581,482.47683,1.53081
1428.092,1.83237,4800.2915,0.54084,459.13836,1.54763
1428.112,1.81556,4571.03955,0.53588,437.21086,1.56444
1428.132,1.79881,4355.65674,0.53094,416.60991,1.58119
1428.152,1.78206,4153.16455,0.52599,397.24195,1.59794
1428.172,1.76538,3962.83228,0.52107,379.03705,1.61462
1428.192,1.74869,3783.8877,0.51614,361.92134,1.63131
1428.212,1.732,3614.74341,0.51122,345.74303,1.648
1428.232,1.71525,3454.48291,0.50627,330.41444,1.66475
1428.252,1.6985,3302.76294,0.50133,315.90271,1.6815
1428.272,1.68175,3159.42725,0.49638,302.19296,1.69825
1428.292,1.665,3023.26294,0.49144,289.1691,1.715
1428.312,1.64825,2894.36719,0.4865,276.84048,1.73175
1428.332,1.63156,2771.9856,0.48157,265.13493,1.74844
1428.352,1.61488,2656.18237,0.47665,254.05857,1.76512
1428.372,1.59825,2546.29224,0.47174,243.5478,1.78175
1428.392,1.58163,2441.62085,0.46683,233.53618,1.79837
1428.412,1.56494,2341.92017,0.46191,224.00002,1.81506
1428.432,1.54825,2246.6936,0.45698,214.89179,1.83175
1428.452,1.53156,2155.979,0.45206,206.21511,1.84844
1428.472,1.51488,2069.36914,0.44713,197.93105,1.86512
1428.492,1.49825,1986.73792,0.44222,190.02753,1.88175
1428.512,1.48162,1907.9989,0.43732,182.49631,1.89838
1428.532,1.46494,1832.69531,0.43239,175.29367,1.91506
1428.552,1.44825,1760.52979,0.42746,168.39118,1.93175
1428.572,1.43156,1691.08264,0.42254,161.74869,1.94844
1428.592,1.41488,1624.67249,0.41761,155.3967,1.96512
1428.612,1.39819,1561.21277,0.41269,149.32691,1.98181
1428.632,1.3815,1500.11304,0.40776,143.48283,1.9985
1428.652,1.36481,1441.11633,0.40284,137.83991,2.01519
1428.672,1.34813,1384.51758,0.39791,132.42635,2.03187
1428.692,1.33144,1330.36865,0.39299,127.24712,2.04856
1428.712,1.31481,1278.26001,0.38808,122.26304,2.06519
1428.732,1.29813,1228.09644,0.38315,117.46499,2.08187
1428.752,1.28144,1179.81616,0.37823,112.84707,2.09856
1428.772,1.26481,1132.7998,0.37332,108.35005,2.11519
1428.792,1.24819,1087.74109,0.36841,104.04028,2.13181
1428.812,1.23156,1044.30786,0.36351,99.88598,2.14844
1428.832,1.21494,1002.30359,0.3586,95.86835,2.16506
1428.852,1.19813,961.6051,0.35364,91.97562,2.18187
1428.872,1.18144,922.40265,0.34871,88.22598,2.19856
1428.892,1.16475,884.18842,0.34379,84.57087,2.21525
1428.912,1.14806,846.89471,0.33886,81.0038,2.23194
1428.932,1.13138,810.99274,0.33394,77.56984,2.24862
1428.952,1.11475,776.38104,0.32903,74.2593,2.26525
1428.972,1.09812,742.3833,0.32412,71.00749,2.28188
1428.992,1.08144,709.30811,0.3192,67.84391,2.29856
1429.012,1.06481,676.97809,0.31429,64.75161,2.31519
1429.032,1.04819,645.96533,0.30938,61.7853,2.33181
1429.052,1.03144,615.37555,0.30444,58.85945,2.34856
1429.072,1.01481,585.55255,0.29953,56.00694,2.36519
1429.092,0.99819,556.51129,0.29462,53.2292,2.38181
1429.112,0.98156,528.2901,0.28972,50.5299,2.39844
1429.132,0.96487,500.76852,0.28479,47.89751,2.41513
1429.152,0.94819,473.61115,0.27987,45.29997,2.43181
1429.172,0.93144,446.87967,0.27492,42.74315,2.44856
1429.192,0.91481,420.80008,0.27002,40.24869,2.46519
1429.212,0.89806,395.40445,0.26507,37.81965,2.48194
1429.232,0.88138,370.06427,0.26015,35.39591,2.49862
1429.252,0.86469,345.46744,0.25522,33.04328,2.51531
1429.272,0.848,321.09042,0.2503,30.71166,2.532
1429.292,0.83131,297.33673,0.24537,28.43967,2.54869
1429.312,0.81469,273.93631,0.24046,26.20146,2.56531
1429.332,0.798,250.68163,0.23554,23.9772,2.582
1429.352,0.78131,228.03722,0.23061,21.81131,2.59869
1429.372,0.76463,206.13153,0.22569,19.71607,2.61537
1429.392,0.748,184.75792,0.22078,17.67173,2.632
1429.412,0.73138,164.29662,0.21587,15.71465,2.64862
1429.432,0.71469,144.42563,0.21095,13.81402,2.66531
1429.452,0.69806,125.9181,0.20604,12.04382,2.68194
1429.472,0.68144,108.06523,0.20113,10.33622,2.69856
1429.492,0.66475,91.15696,0.19621,8.71898,2.71525
1429.512,0.64812,75.87525,0.1913,7.25732,2.73188
1429.526,0.6365,65.96208,0.18787,6.30914,2.7435
1429.528,0.63481,64.63122,0.18737,6.18185,2.74519
1429.548,0.61825,51.66172,0.18248,4.94134,2.76175
1429.568,0.60156,39.67761,0.17756,3.79508,2.77844
1429.588,0.58481,28.97402,0.17261,2.77131,2.79519
1429.592,0.5815,26.88561,0.17164,2.57156,2.7985
1429.612,0.57156,17.67139,0.1687,1.69023,2.80844
1429.632,0.57944,13.81309,0.17103,1.32119,2.80056
1429.652,0.60081,22.44974,0.17734,2.14727,2.77919
1429.672,0.62806,47.53295,0.18538,4.54643,2.75194
1429.692,0.6545,87.50228,0.19318,8.36942,2.7255
1429.712,0.67725,135.38455,0.1999,12.94926,2.70275
1429.732,0.69644,182.85007,0.20556,17.48925,2.68356
1429.752,0.71394,226.09625,0.21073,21.62566,2.66606
1429.772,0.73112,266.1459,0.2158,25.45633,2.64888
1429.792,0.74844,305.23593,0.22091,29.19521,2.63156
1429.812,0.76606,346.10474,0.22611,33.10423,2.61394
1429.832,0.78369,388.7088,0.23131,37.17922,2.59631
1429.852,0.80106,432.51538,0.23644,41.36924,2.57894
1429.872,0.81819,477.3548,0.2415,45.65804,2.56181
1429.892,0.83513,521.46997,0.24649,49.87757,2.54487
1429.912,0.852,565.68652,0.25148,54.10679,2.528
1429.932,0.86881,610.44751,0.25644,58.38809,2.51119
1429.952,0.88556,655.29547,0.26138,62.67771,2.49444
1429.972,0.90238,700.17804,0.26634,66.97064,2.47762
1429.992,0.91919,745.73724,0.27131,71.32829,2.46081
1430.012,0.936,791.50482,0.27627,75.70586,2.444
1430.032,0.95275,837.56299,0.28121,80.11124,2.42725
1430.052,0.96944,884.02295,0.28614,84.55504,2.41056
1430.072,0.98613,930.28162,0.29106,88.97959,2.39387
1430.092,1.00281,976.98401,0.29599,93.44658,2.37719
1430.112,1.01944,1024.68433,0.3009,98.00902,2.36056
1430.132,1.03612,1073.17224,0.30582,102.6468,2.34388
1430.152,1.05281,1121.89319,0.31075,107.30686,2.32719
1430.172,1.0695,1171.50159,0.31567,112.0518,2.3105
1430.192,1.08625,1222.22583,0.32062,116.90348,2.29375
1430.212,1.10288,1273.60059,0.32552,121.81737,2.27712
1430.232,1.11956,1326.04114,0.33045,126.8332,2.26044
1430.252,1.13613,1379.62964,0.33534,131.95884,2.24387
1430.272,1.15281,1434.24194,0.34026,137.1824,2.22719
1430.292,1.1695,1490.12219,0.34519,142.52724,2.2105
1430.312,1.18619,1547.64124,0.35011,148.02881,2.19381
1430.332,1.20288,1606.15833,0.35504,153.62586,2.17712
1430.352,1.21956,1666.1759,0.35997,159.36641,2.16044
1430.372,1.23619,1727.92371,0.36487,165.27247,2.14381
1430.392,1.25288,1791.42639,0.3698,171.34638,2.12712
1430.412,1.2695,1856.65149,0.3747,177.58504,2.1105
1430.432,1.28613,1923.62964,0.37961,183.99136,2.09387
1430.452,1.30275,1993.14001,0.38452,190.63988,2.07725
1430.472,1.31938,2064.43994,0.38943,197.45958,2.06062
1430.492,1.33606,2138.15674,0.39435,204.51045,2.04394
1430.512,1.35281,2214.32617,0.3993,211.7959,2.02719
1430.532,1.3695,2293.28857,0.40422,219.34851,2.0105
1430.552,1.38619,2374.36694,0.40915,227.10349,1.99381
1430.572,1.40288,2458.26196,0.41407,235.12788,1.97712
1430.592,1.41944,2545.01416,0.41896,243.42555,1.96056
1430.612,1.43613,2634.87329,0.42389,252.02039,1.94387
1430.632,1.45281,2727.69238,0.42881,260.89835,1.92719
1430.652,1.46956,2823.91797,0.43376,270.10214,1.91044
1430.672,1.48625,2924.27905,0.43868,279.7015,1.89375
1430.692,1.50294,3028.13086,0.44361,289.6347,1.87706
1430.712,1.51956,3135.52905,0.44851,299.90712,1.86044
1430.732,1.53619,3246.73877,0.45342,310.54413,1.84381
1430.752,1.55281,3362.04956,0.45833,321.57338,1.82719
1430.772,1.56944,3481.55786,0.46323,333.00409,1.81056
1430.792,1.586,3605.48389,0.46812,344.85736,1.794
1430.812,1.60269,3734.41064,0.47305,357.18897,1.77731
1430.832,1.61938,3868.82764,0.47797,370.04569,1.76062
1430.852,1.63594,4008.49023,0.48286,383.40414,1.74406
1430.872,1.65263,4153.14404,0.48779,397.23998,1.72737
1430.892,1.66931,4303.59863,0.49271,411.63066,1.71069
1430.912,1.68594,4460.6416,0.49762,426.65151,1.69406
1430.932,1.70269,4624.01709,0.50256,442.27806,1.67731
1430.952,1.71938,4794.74854,0.50749,458.60818,1.66062
1430.972,1.73606,4972.97461,0.51242,475.65514,1.64394
1430.992,1.75269,5157.89844,0.51732,493.34276,1.62731
1431.012,1.76925,5350.08008,0.52221,511.72453,1.61075
1431.032,1.78588,5550.02734,0.52712,530.8491,1.59412
1431.052,1.8025,5758.52783,0.53202,550.79174,1.5775
1431.072,1.81919,5976.08887,0.53695,571.60103,1.56081
1431.092,1.83581,6203.47266,0.54186,593.34987,1.54419
1431.112,1.85244,6440.92334,0.54676,616.06151,1.52756
1431.132,1.86912,6688.11279,0.55169,639.7047,1.51088
1431.152,1.88575,6946.20996,0.5566,664.39122,1.49425
1431.172,1.90244,7215.75391,0.56152,690.17255,1.47756
1431.192,1.91913,7497.25537,0.56645,717.09758,1.46087
1431.212,1.93575,7790.67139,0.57135,745.16225,1.44425
1431.232,1.95238,8096.29492,0.57626,774.39451,1.42762
1431.252,1.96913,8415.1748,0.58121,804.89475,1.41087
1431.272,1.98581,8749.33594,0.58613,836.8566,1.39419
1431.292,2.00244,9098.72461,0.59104,870.27496,1.37756
1431.312,2.01912,9462.38574,0.59596,905.05844,1.36088
1431.332,2.03575,9841.9502,0.60087,941.36298,1.34425
1431.352,2.05238,10237.06738,0.60578,979.15518,1.32762
1431.372,2.06894,10649.22754,0.61067,1018.57746,1.31106
1431.392,2.08556,11078.38867,0.61557,1059.62586,1.29444
1431.412,2.10219,11524.83594,0.62048,1102.3277,1.27781
1431.432,2.11875,11990.18848,0.62537,1146.83771,1.26125
1431.452,2.13538,12474.23633,0.63028,1193.13598,1.24462
1431.456,2.13869,12573.36035,0.63125,1202.61693,1.24131
1431.458,2.14038,12623.23145,0.63175,1207.38709,1.23962
1431.478,2.15706,13133.27246,0.63668,1256.17146,1.22294
1431.49,2.16694,13448.7998,0.63959,1286.35097,1.21306
1431.51,2.17675,13979.25488,0.64249,1337.08799,1.20325
1431.53,2.16888,14322.80273,0.64016,1369.94767,1.21112
1431.55,2.14775,14097.50586,0.63393,1348.39845,1.23225
1431.57,2.12112,13216.78906,0.62607,1264.15968,1.25888
1431.59,2.09538,12005.90625,0.61847,1148.34106,1.28462
1431.61,2.07325,10846.06641,0.61194,1037.40478,1.30675
1431.63,2.05425,9922.43848,0.60633,949.06157,1.32575
1431.65,2.03675,9228.17578,0.60117,882.65669,1.34325
1431.67,2.01956,8676.91309,0.59609,829.92953,1.36044
1431.69,2.00213,8191.99316,0.59095,783.54788,1.37787
1431.71,1.9845,7737.05469,0.58574,740.03392,1.3955
1431.73,1.96681,7304.04932,0.58052,698.61782,1.41319
1431.75,1.94931,6896.39502,0.57536,659.62648,1.43069
1431.77,1.93206,6519.49365,0.57027,623.57664,1.44794
1431.79,1.91506,6172.7998,0.56525,590.41607,1.46494
1431.81,1.89813,5853.35059,0.56025,559.86136,1.48187
1431.83,1.88119,5556.83447,0.55525,531.50016,1.49881
1431.85,1.86438,5280.08838,0.55029,505.02998,1.51562
1431.87,1.84756,5021.25781,0.54533,480.27334,1.53244
1431.89,1.83069,4778.27637,0.54034,457.03265,1.54931
1431.91,1.81388,4550.06104,0.53538,435.2043,1.56612
1431.93,1.79712,4335.66357,0.53044,414.69762,1.58288
1431.95,1.78044,4134.57471,0.52551,395.46385,1.59956
1431.97,1.76381,3945.79834,0.52061,377.40779,1.61619
1431.99,1.747,3767.14062,0.51564,360.31953,1.633
1432.01,1.73025,3598.03369,0.5107,344.14479,1.64975
1432.03,1.71356,3438.53906,0.50577,328.88943,1.66644
1432.05,1.69675,3287.58545,0.50081,314.45101,1.68325
1432.07,1.68006,3144.63184,0.49589,300.77779,1.69994
1432.09,1.66337,3009.29688,0.49096,287.83327,1.71663
1432.11,1.64663,2881.32715,0.48602,275.59322,1.73337
1432.13,1.62994,2760.03931,0.48109,263.99228,1.75006
1432.15,1.61325,2644.36353,0.47617,252.92814,1.76675
1432.17,1.59663,2534.48706,0.47126,242.41866,1.78337
1432.19,1.57994,2430.36401,0.46633,232.4595,1.80006
1432.21,1.56325,2331.19629,0.46141,222.9743,1.81675
1432.23,1.54663,2236.65918,0.4565,213.93201,1.83337
1432.25,1.52994,2146.41748,0.45158,205.30057,1.85006
1432.27,1.51325,2060.14014,0.44665,197.04832,1.86675
1432.29,1.49663,1977.80786,0.44174,189.1734,1.88337
1432.31,1.47994,1899.3363,0.43682,181.66775,1.90006
1432.33,1.46319,1824.17651,0.43187,174.47886,1.91681
1432.35,1.44656,1752.25366,0.42697,167.59959,1.93344
1432.37,1.42987,1683.24878,0.42204,160.9994,1.95013
1432.39,1.41319,1617.36145,0.41712,154.69742,1.96681
1432.41,1.3965,1554.01746,0.41219,148.63868,1.9835
1432.43,1.37981,1492.91919,0.40726,142.79476,2.00019
1432.45,1.36313,1434.43408,0.40234,137.20077,2.01687
1432.47,1.34644,1378.46594,0.39741,131.84753,2.03356
1432.49,1.32975,1324.4812,0.39249,126.684,2.05025
1432.51,1.31313,1272.38184,0.38758,121.7008,2.06687
1432.53,1.29644,1222.55518,0.38266,116.93498,2.08356
1432.55,1.27981,1174.10498,0.37775,112.30081,2.10019
1432.57,1.26319,1127.42114,0.37284,107.8356,2.11681
1432.59,1.24656,1082.7655,0.36793,103.56437,2.13344
1432.61,1.22987,1039.50024,0.36301,99.42614,2.15013
1432.63,1.21319,997.57928,0.35808,95.41648,2.16681
1432.65,1.19644,957.01221,0.35314,91.53632,2.18356
1432.67,1.17975,917.76288,0.34821,87.7822,2.20025
1432.69,1.16306,879.46246,0.34329,84.11884,2.21694
1432.71,1.14638,842.50781,0.33836,80.5842,2.23362
1432.73,1.12975,806.72449,0.33346,77.1616,2.25025
1432.75,1.11306,771.93958,0.32853,73.83449,2.26694
1432.77,1.09644,737.96686,0.32362,70.58506,2.28356
1432.79,1.07981,705.20422,0.31872,67.45139,2.30019
1432.81,1.06313,673.33557,0.31379,64.40321,2.31687
1432.83,1.0465,642.28699,0.30888,61.43348,2.3335
1432.85,1.02981,611.62689,0.30396,58.5009,2.35019
1432.87,1.01313,582.0235,0.29903,55.66939,2.36687
1432.89,0.99656,553.0708,0.29414,52.90012,2.38344
1432.91,0.97994,524.9621,0.28924,50.21158,2.40006
1432.93,0.96325,497.54233,0.28431,47.58894,2.41675
1432.95,0.94644,470.55103,0.27935,45.00727,2.43356
1432.97,0.92969,443.90845,0.27441,42.45896,2.45031
1432.99,0.913,417.67526,0.26948,39.94981,2.467
1433.01,0.89631,391.9151,0.26456,37.4859,2.48369
1433.03,0.87969,366.91943,0.25965,35.09511,2.50031
1433.05,0.86306,342.54303,0.25474,32.76356,2.51694
1433.07,0.84637,318.38464,0.24982,30.45286,2.53363
1433.09,0.82969,294.48291,0.24489,28.16671,2.55031
1433.11,0.813,270.65775,0.23996,25.88788,2.567
1433.13,0.79638,247.71376,0.23506,23.69333,2.58362
1433.15,0.77969,225.64139,0.23013,21.58215,2.60031
1433.17,0.763,203.69014,0.22521,19.48256,2.617
1433.19,0.74638,182.3019,0.2203,17.43681,2.63362
1433.21,0.72975,161.83498,0.21539,15.47919,2.65025
1433.23,0.71306,141.9586,0.21047,13.57806,2.66694
1433.25,0.69644,123.26593,0.20556,11.79014,2.68356
1433.27,0.67975,105.69698,0.20063,10.10971,2.70025
1433.29,0.66306,89.42733,0.19571,8.55355,2.71694
1433.31,0.6465,74.55031,0.19082,7.13059,2.7335
1433.322,0.6365,66.1622,0.18787,6.32828,2.7435
1433.324,0.63481,64.78896,0.18737,6.19694,2.74519
1433.344,0.61825,51.71788,0.18248,4.94671,2.76175
1433.364,0.60163,39.77921,0.17758,3.8048,2.77837
1433.384,0.58481,29.14989,0.17261,2.78813,2.79519
1433.392,0.57812,25.0206,0.17064,2.39317,2.80188
1433.412,0.56825,15.75082,0.16772,1.50654,2.81175
1433.432,0.576,11.62541,0.17001,1.11195,2.804
1433.452,0.59744,20.0315,0.17634,1.91597,2.78256
1433.472,0.62475,44.48043,0.1844,4.25446,2.75525
1433.492,0.65125,83.14591,0.19222,7.95274,2.72875
1433.512,0.67394,129.93489,0.19892,12.42801,2.70606
1433.532,0.69319,176.58905,0.2046,16.89039,2.68681
1433.552,0.71063,219.11385,0.20975,20.95781,2.66937
1433.572,0.72775,258.54272,0.2148,24.7291,2.65225
1433.592,0.74512,297.1626,0.21993,28.42301,2.63488
1433.612,0.76275,337.30081,0.22513,32.26215,2.61725
1433.632,0.78031,379.58334,0.23032,36.30639,2.59969
1433.652,0.79775,423.25909,0.23546,40.48389,2.58225
1433.672,0.81488,467.6918,0.24052,44.73379,2.56512
1433.692,0.83181,511.68665,0.24552,48.94181,2.54819
1433.712,0.84862,556.02679,0.25048,53.18286,2.53138
1433.732,0.8655,600.62677,0.25546,57.44876,2.5145
1433.752,0.88225,645.05621,0.2604,61.69835,2.49775
1433.772,0.89906,690.08685,0.26537,66.00544,2.48094
1433.792,0.91581,735.19989,0.27031,70.32041,2.46419
1433.812,0.93263,780.73444,0.27527,74.6757,2.44737
1433.832,0.94944,826.90222,0.28024,79.09156,2.43056
1433.852,0.96613,873.21411,0.28516,83.52119,2.41387
1433.872,0.98281,919.71075,0.29009,87.96851,2.39719
1433.892,0.9995,966.32086,0.29501,92.42667,2.3805
1433.912,1.01613,1013.40601,0.29992,96.93027,2.36387
1433.932,1.03281,1061.74207,0.30484,101.55352,2.34719
1433.952,1.04944,1110.6156,0.30975,106.22818,2.33056
1433.972,1.06619,1159.78259,0.3147,110.9309,2.31381
1433.992,1.08288,1209.91846,0.31962,115.7263,2.29712
1434.012,1.09956,1260.81274,0.32455,120.59423,2.28044
1434.032,1.11619,1313.39246,0.32945,125.62338,2.26381
1434.052,1.13281,1366.70984,0.33436,130.72309,2.24719
1434.072,1.14944,1420.92224,0.33927,135.9084,2.23056
1434.092,1.16613,1476.24365,0.34419,141.19978,2.21387
1434.112,1.18281,1533.28381,0.34912,146.65556,2.19719
1434.132,1.1995,1591.77576,0.35404,152.25019,2.1805
1434.152,1.21619,1651.28638,0.35897,157.94227,2.16381
1434.172,1.23287,1712.74316,0.36389,163.82049,2.14713
1434.192,1.24956,1775.91736,0.36882,169.86297,2.13044
1434.212,1.26619,1840.93457,0.37373,176.08173,2.11381
1434.232,1.28281,1907.7688,0.37863,182.4743,2.09719
1434.252,1.29944,1976.64124,0.38354,189.06181,2.08056
1434.272,1.31606,2047.39807,0.38845,195.82956,2.06394
1434.292,1.33275,2120.20142,0.39337,202.79306,2.04725
1434.312,1.3495,2195.78613,0.39832,210.02258,2.0305
1434.332,1.36619,2274.15723,0.40324,217.51863,2.01381
1434.352,1.38287,2355.21362,0.40817,225.27151,1.99713
1434.372,1.3995,2438.29834,0.41308,233.2184,1.9805
1434.392,1.41613,2524.41382,0.41798,241.45517,1.96387
1434.412,1.43275,2613.34058,0.42289,249.96084,1.94725
1434.432,1.44944,2705.40479,0.42782,258.76659,1.93056
1434.452,1.46613,2800.67627,0.43274,267.87913,1.91387
1434.472,1.48294,2900.15039,0.4377,277.39364,1.89706
1434.492,1.49956,3003.22681,0.44261,287.25269,1.88044
1434.512,1.51619,3109.88501,0.44752,297.45433,1.86381
1434.532,1.53288,3220.07568,0.45244,307.99386,1.84712
1434.552,1.5495,3334.479,0.45735,318.93629,1.8305
1434.572,1.56612,3453.21899,0.46226,330.29354,1.81388
1434.592,1.58275,3576.70386,0.46716,342.10461,1.79725
1434.612,1.59937,3704.63794,0.47207,354.34127,1.78063
1434.632,1.61606,3837.64624,0.477,367.06325,1.76394
1434.652,1.63269,3976.04565,0.4819,380.30088,1.74731
1434.672,1.64931,4119.5127,0.48681,394.02321,1.73069
1434.692,1.666,4268.90137,0.49174,408.31193,1.714
1434.712,1.68263,4424.72754,0.49664,423.2164,1.69737
1434.732,1.69925,4586.26514,0.50155,438.66715,1.68075
1434.752,1.71594,4754.73291,0.50648,454.78076,1.66406
1434.772,1.73269,4930.58008,0.51142,471.6002,1.64731
1434.792,1.74937,5114.46777,0.51634,489.1887,1.63063
1434.812,1.76594,5305.68164,0.52123,507.47794,1.61406
1434.832,1.78256,5504.3501,0.52614,526.48014,1.59744
1434.852,1.79919,5711.18164,0.53105,546.26322,1.58081
1434.872,1.81581,5926.5752,0.53595,566.86515,1.56419
1434.892,1.83244,6151.56006,0.54086,588.38451,1.54756
1434.912,1.84912,6386.50195,0.54579,610.85624,1.53088
1434.932,1.86581,6632.20264,0.55071,634.35704,1.51419
1434.952,1.88244,6888.56982,0.55562,658.87803,1.49756
1434.972,1.89913,7155.88428,0.56054,684.44616,1.48087
1434.992,1.91581,7434.49561,0.56547,711.09474,1.46419
1435.012,1.93244,7725.56006,0.57038,738.93446,1.44756
1435.032,1.94906,8029.28369,0.57528,767.98505,1.43094
1435.052,1.96575,8345.89453,0.58021,798.26826,1.41425
1435.072,1.98244,8676.59863,0.58514,829.89943,1.39756
1435.092,1.99913,9022.43457,0.59006,862.97798,1.38087
1435.112,2.01575,9383.42676,0.59497,897.50612,1.36425
1435.132,2.03238,9759.72559,0.59987,933.49838,1.34762
1435.152,2.049,10151.92383,0.60478,971.01134,1.331
1435.172,2.06562,10560.85742,0.60969,1010.12504,1.31438
1435.192,2.08225,10987.01953,0.6146,1050.88663,1.29775
1435.212,2.09888,11431.375,0.6195,1093.38832,1.28112
1435.232,2.1155,11894.18848,0.62441,1137.6555,1.2645
1435.252,2.13206,12375.70801,0.6293,1183.71189,1.24794
1435.26,2.13875,12573.31641,0.63127,1202.61276,1.24125
1435.262,2.14038,12623.22266,0.63175,1207.38614,1.23962
1435.282,2.15706,13133.52539,0.63668,1256.19566,1.22294
1435.292,2.16537,13396.51758,0.63913,1281.35037,1.21463
1435.312,2.17513,13925.88867,0.64201,1331.98357,1.20487
1435.332,2.16712,14268.71387,0.63965,1364.77411,1.21288
1435.352,2.146,14039.50781,0.63341,1342.85104,1.234
1435.372,2.11938,13157.2959,0.62555,1258.46922,1.26062
1435.392,2.09369,11949.0791,0.61797,1142.90571,1.28631
1435.412,2.07156,10794.62891,0.61144,1032.48489,1.30844
1435.432,2.05256,9876.85352,0.60583,944.70143,1.32744
1435.452,2.03513,9187.09375,0.60069,878.72726,1.34487
1435.472,2.01794,8638.96289,0.59561,826.29967,1.36206
1435.492,2.00044,8156.07373,0.59045,780.11227,1.37956
1435.512,1.98275,7702.06396,0.58523,736.68712,1.39725
1435.532,1.96506,7269.76416,0.58001,695.33849,1.41494
1435.552,1.94762,6863.7207,0.57486,656.50123,1.43238
